player_id,player_name,team_id,team_name,age,number,position,photo
575126,B. Lehoczki,2409,Jordan,18,72,Goalkeeper,https://media.api-sports.io/football/players/575126.png
608535,A. Perczel,2409,Jordan,21,92,Goalkeeper,https://media.api-sports.io/football/players/608535.png
27996,B. Somodi,2409,Jordan,37,88,Goalkeeper,https://media.api-sports.io/football/players/27996.png
608530,M. Helembai,2409,Jordan,22,4,Defender,https://media.api-sports.io/football/players/608530.png
28299,D. Karacs,2409,Jordan,31,5,Defender,https://media.api-sports.io/football/players/28299.png
608516,M. Lorentz,2409,Jordan,30,42,Defender,https://media.api-sports.io/football/players/608516.png
592808,Barna Pal,2409,Jordan,18,6,Defender,https://media.api-sports.io/football/players/592808.png
608515,P. Szalai,2409,Jordan,24,22,Defender,https://media.api-sports.io/football/players/608515.png
608534,B. Tifan-Peter,2409,Jordan,21,49,Defender,https://media.api-sports.io/football/players/608534.png
419581,Ã. Umathum,2409,Jordan,19,14,Defender,https://media.api-sports.io/football/players/419581.png
608526,N. Dencinger,2409,Jordan,26,24,Midfielder,https://media.api-sports.io/football/players/608526.png
28057,A. Farkas,2409,Jordan,31,14,Midfielder,https://media.api-sports.io/football/players/28057.png
608523,A. Fejos,2409,Jordan,28,7,Midfielder,https://media.api-sports.io/football/players/608523.png
608529,D. Meszaros,2409,Jordan,29,16,Midfielder,https://media.api-sports.io/football/players/608529.png
608518,B. Ominger,2409,Jordan,23,77,Midfielder,https://media.api-sports.io/football/players/608518.png
127456,M. Radics,2409,Jordan,24,34,Midfielder,https://media.api-sports.io/football/players/127456.png
608527,B. Somfalvi,2409,Jordan,19,99,Midfielder,https://media.api-sports.io/football/players/608527.png
608517,B. Szabo,2409,Jordan,27,8,Midfielder,https://media.api-sports.io/football/players/608517.png
28175,D. Szakály,2409,Jordan,37,10,Midfielder,https://media.api-sports.io/football/players/28175.png
579891,P. Banyai,2409,Jordan,25,11,Attacker,https://media.api-sports.io/football/players/579891.png
608522,R. Baracskai,2409,Jordan,33,33,Attacker,https://media.api-sports.io/football/players/608522.png
608513,V. Haragos,2409,Jordan,24,20,Attacker,https://media.api-sports.io/football/players/608513.png
443848,K. Mondovics,2409,Jordan,18,77,Attacker,https://media.api-sports.io/football/players/443848.png
28517,A. Simon,2409,Jordan,35,17,Attacker,https://media.api-sports.io/football/players/28517.png
